slot,proposer_index,node_address,mev_fee_recipients,fee_recipient
7626225,941341,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,,0x6b333B20fBae3c5c0969dd02176e30802e2fbBdB
7641543,447406,0x5008724186728Bbd5CDddafb00C08B83Be57961B,Flashbots:0xae78736Cd615f374D3085123A210448E74Fc6393;bloXroute Max Profit:0xae78736Cd615f374D3085123A210448E74Fc6393;bloXroute Regulated:0xae78736Cd615f374D3085123A210448E74Fc6393,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
7645626,411322,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
7654369,264799,0x5945459c5201e21Ff409C9608600D0c0d5f91635,,0x33894ea0C25295cB48068019d999A9E190540BF7
7704171,608672,0x84cC6c4211D842B152f61C3929B725577c3Dc721,,0x6f490EbBBEC062b5dE41A3f003dCF861094b1272
7709630,782011,0xBfC76C6eDC762d0E2885371A8FF32776DF05B8E1,bloXroute Max Profit:0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
7711501,439261,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
7726700,264799,0x5945459c5201e21Ff409C9608600D0c0d5f91635,,0x33894ea0C25295cB48068019d999A9E190540BF7
7729956,395754,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
7730750,395754,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
7747756,517599,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
7767648,964278,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
7774774,964264,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
7775320,600142,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,,0x6b333B20fBae3c5c0969dd02176e30802e2fbBdB
7778417,964264,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
7789257,716604,0x4334CdDDb5c8432fb0a6F4FFe09D96F0A3c74254,,0x0000000000000000000000000000000000000000
7798413,964263,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
7824496,275228,0x824A06eC521aAebC057baC4e0fA205B09688Ab9D,Flashbots:0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
7839085,584908,0x5A8b39Df6f1231B5d68036c090a2C5d126eb72D2,Flashbots:0xF658E48ba453E58Bd41EF76a5FE611747708EF9D;Ultra Sound:0xF658E48ba453E58Bd41EF76a5FE611747708EF9D,0x77777A6C097a1cE65C61A96a49bd1100F660eC94
7861030,1042464,0x28188991a35a7d938E57204B60F21EF4973dDe70,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
7901070,600142,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,,0x6b333B20fBae3c5c0969dd02176e30802e2fbBdB
7914201,913588,0x1EFF6b29320Dd155a0A7F015bdfa80d490902B5D,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
7932120,964283,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
7932761,424847,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x88c6C46EBf353A52Bdbab708c23D0c81dAA8134A
7958044,586987,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
7961119,969082,0x7027CEc9845E51537a73cAef3a9a3A3dbA1f531F,bloXroute Max Profit:0xCEcf386Cc67aB3509e545878EFa31073FDfe75BE;Ultra Sound:0xCEcf386Cc67aB3509e545878EFa31073FDfe75BE,0xCEcf386Cc67aB3509e545878EFa31073FDfe75BE
7965853,501634,0xc5D291607600044348E5014404cc18394BD1D57d,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
7967235,846065,0xed27563a45382B488884368ffdec40B0bA1A9886,,0x0000000000000000000000000000000000000000
7969665,1010065,0x84cC6c4211D842B152f61C3929B725577c3Dc721,,0x6f490EbBBEC062b5dE41A3f003dCF861094b1272
7976001,964277,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
7984738,1010065,0x84cC6c4211D842B152f61C3929B725577c3Dc721,,0x6f490EbBBEC062b5dE41A3f003dCF861094b1272
8003494,943190,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8009199,964287,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8011138,964287,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8012372,484628,0x35A4F2B135E3C1b49F16e3c8D6aCCDccaa98b6c6,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8012959,778543,0xA0944BF07268A606D195ae17b5438505470d4e89,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8016782,964262,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8017683,399490,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8019788,1061988,0xa0AC59Fa1dFbAdA43f48454D889BE04efCADdb4B,bloXroute Max Profit:0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18;Ultra Sound:0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18,0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18
8022251,964288,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8027944,943190,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8030331,1071951,0xd19400Ea9a0154193B3Fff45D8Faf45A3A516598,,0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7
8030790,964283,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8041945,615764,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8047532,586987,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2
8059179,1010065,0x84cC6c4211D842B152f61C3929B725577c3Dc721,Flashbots:0x6f490EbBBEC062b5dE41A3f003dCF861094b1272,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8062989,964284,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8069598,432226,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x88c6C46EBf353A52Bdbab708c23D0c81dAA8134A
8071419,964284,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8075141,1021002,0x84cC6c4211D842B152f61C3929B725577c3Dc721,,0x6f490EbBBEC062b5dE41A3f003dCF861094b1272
8082136,424847,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8083527,943190,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8094394,964287,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8103837,615764,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x88c6C46EBf353A52Bdbab708c23D0c81dAA8134A
8113483,773710,0x5AED3d3382993e893491D8085f2AAB00Fc8A55ae,Flashbots:0x71bE972A52A071eEEcb288E1177Fe5843711A8ee;bloXroute Max Profit:0x71bE972A52A071eEEcb288E1177Fe5843711A8ee,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8122658,807064,0x5945459c5201e21Ff409C9608600D0c0d5f91635,,0x33894ea0C25295cB48068019d999A9E190540BF7
8124144,964278,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8125445,807065,0x5945459c5201e21Ff409C9608600D0c0d5f91635,,0x33894ea0C25295cB48068019d999A9E190540BF7
8156398,652746,0x35A4F2B135E3C1b49F16e3c8D6aCCDccaa98b6c6,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8160683,587959,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8164529,261762,0xbD5E856afFAb8BB4E3e93A69a82C97792eDE2eF0,Flashbots:0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7,0x5124fcC2B3F99F571AD67D075643C743F38f1C34
8165800,466064,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0xB279d48442aAfCF8F2af6d9E7d5d9C23f63b4e16
8173324,615416,0x35A4F2B135E3C1b49F16e3c8D6aCCDccaa98b6c6,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8173462,1095707,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8173479,509079,0x35A4F2B135E3C1b49F16e3c8D6aCCDccaa98b6c6,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8193474,517598,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8202612,436113,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8209916,602699,0x605d458e4FB302bd8eCBE1925F9e58e9298D6Ea4,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8229213,616912,0x03d2634F6b03B24F835bE14F8807B58E6acD14cB,Flashbots:0xae78736Cd615f374D3085123A210448E74Fc6393,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
8229595,432226,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x0Aa8EBb6aD5A8e499E550ae2C461197624c6e667
8239072,429574,0x03d2634F6b03B24F835bE14F8807B58E6acD14cB,bloXroute Max Profit:0xae78736Cd615f374D3085123A210448E74Fc6393,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8239789,509080,0x35A4F2B135E3C1b49F16e3c8D6aCCDccaa98b6c6,,0xf15689636571dba322b48E9EC9bA6cFB3DF818e1
8254340,988776,0xb130Ca9fBdF8945564CB6Be8967EBD1bde66e772,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8255109,611483,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,,0x6b333B20fBae3c5c0969dd02176e30802e2fbBdB
8265873,774747,0xeA7126082a70c7DC463D2921D18e4658e52de4Ab,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8269763,964291,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8303159,1021423,0x5AED3d3382993e893491D8085f2AAB00Fc8A55ae,bloXroute Max Profit:0x71bE972A52A071eEEcb288E1177Fe5843711A8ee,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8303256,846065,0xed27563a45382B488884368ffdec40B0bA1A9886,,0x0000000000000000000000000000000000000000
8307096,716604,0x4334CdDDb5c8432fb0a6F4FFe09D96F0A3c74254,,0x0000000000000000000000000000000000000000
8312200,1063856,0xa0AC59Fa1dFbAdA43f48454D889BE04efCADdb4B,bloXroute Regulated:0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8324653,393664,0x0cFD4d7a65daD4034f23FD6c8A75db0661d89416,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8329291,583647,0x49C0A3c307b5A8Ea3403892D5Bc9027b6cC2343F,,0x8186b214A917fb4922Eb984fb80CFAfA30EE8810
8339013,1159028,0x7087bF464768Aa4cBbfB93995559e82b53BC80b7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8376551,964288,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8380987,466064,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8382849,969220,0x7027CEc9845E51537a73cAef3a9a3A3dbA1f531F,,0xCEcf386Cc67aB3509e545878EFa31073FDfe75BE
8384110,1159028,0x7087bF464768Aa4cBbfB93995559e82b53BC80b7,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8427231,807064,0x5945459c5201e21Ff409C9608600D0c0d5f91635,,0x33894ea0C25295cB48068019d999A9E190540BF7
8428494,1063859,0xa0AC59Fa1dFbAdA43f48454D889BE04efCADdb4B,bloXroute Max Profit:0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18;bloXroute Regulated:0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18;Ultra Sound:0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18;Aestus:0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8431845,1159027,0x7087bF464768Aa4cBbfB93995559e82b53BC80b7,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8434370,396146,0x941F2fF5647A84bdC4E0113800BE32CADed1dE0A,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8439227,1097819,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8439700,773710,0x5AED3d3382993e893491D8085f2AAB00Fc8A55ae,bloXroute Max Profit:0x71bE972A52A071eEEcb288E1177Fe5843711A8ee;Ultra Sound:0x71bE972A52A071eEEcb288E1177Fe5843711A8ee,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
8443457,304051,0x327260c50634136551bfE4e4eB082281555AAfAE,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8449863,1021423,0x5AED3d3382993e893491D8085f2AAB00Fc8A55ae,bloXroute Max Profit:0x71bE972A52A071eEEcb288E1177Fe5843711A8ee,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8453972,964262,0x3A4B8aA193670C84f9f3D5c22a2b4daA373b31F5,,0x0000000000000000000000000000000000000000
8475766,1071951,0xd19400Ea9a0154193B3Fff45D8Faf45A3A516598,Ultra Sound:0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
8481111,1059285,0xa0AC59Fa1dFbAdA43f48454D889BE04efCADdb4B,Flashbots:0x43b1cE50b7d31bA24B0DA2E7C1d768088E9AbF18,0xDccA982701a264e8d629A6E8CFBa9C1a27912623
8486863,432226,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8490945,562833,0xEda174818b4Ef8E3749b5e5235141fe370F4821b,bloXroute Max Profit:0x86e367465e2b7E8D26f4611D998Bcbbe28E89679,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
8499982,466064,0x1A7d31ceC3EDF4b1CA4641fD66FB54f2ff5e64cA,Ultra Sound:0x9Ede904Bc383cb4B834B6Ef3307BD995e633c0c2,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
